VIN,VB1,C0,R0,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
673.0,828.0,1.0,6.0,942.0,87.0,996.0,56.0,328.0,74.0,227.0,33.0,784.0,17.0,5.393972e-05,61.06526,63244.55,48044980.0,63.9685,28.6028
709.0,821.0,1.0,2.0,900.0,90.0,753.0,28.0,734.0,18.0,592.0,82.0,928.0,77.0,9.778698e-05,67.41344,16783.42,39459980.0,71.9284,31.029
555.0,896.0,2.0,5.0,273.0,80.0,890.0,74.0,287.0,88.0,325.0,83.0,401.0,17.0,2.655123e-05,59.43576,16783.42,12750420.0,60.3975,20.0115
349.0,861.0,1.0,1.0,400.0,15.0,930.0,21.0,882.0,70.0,222.0,93.0,598.0,22.0,2.565304e-05,60.45879,16783.42,12750420.0,56.1418,15.9224
478.0,899.0,1.0,3.0,507.0,82.0,790.0,66.0,618.0,70.0,376.0,50.0,936.0,40.0,2.587147e-05,63.87523,16783.42,19841090.0,27.4659,6.73316
525.0,911.0,1.0,3.0,413.0,66.0,900.0,63.0,397.0,66.0,239.0,48.0,291.0,34.0,2.258089e-05,46.26777,98416.24,16295760.0,63.8338,23.1838
625.0,738.0,1.0,3.0,993.0,60.0,883.0,9.0,602.0,38.0,346.0,95.0,190.0,4.0,6.542053e-05,61.52582,26117.46,30874990.0,79.9589,39.7361
697.0,807.0,1.0,6.0,969.0,81.0,980.0,36.0,442.0,52.0,215.0,34.0,760.0,18.0,5.687043e-05,62.50064,40642.28,61404200.0,78.3038,31.1393
699.0,638.0,8.0,1.0,430.0,71.0,210.0,7.0,200.0,1.0,763.0,29.0,869.0,91.0,0.000629615,58.68572,26117.46,19841090.0,121.615,24.1592
522.0,839.0,1.0,2.0,493.0,41.0,494.0,45.0,625.0,59.0,399.0,83.0,962.0,80.0,0.0001025414,64.17898,40642.28,61404200.0,67.6449,32.2275
550.0,855.0,2.0,5.0,273.0,80.0,888.0,74.0,287.0,88.0,302.0,83.0,405.0,15.0,5.544118e-05,59.29932,40642.28,39459980.0,86.6659,22.7691
765.0,911.0,1.0,3.0,365.0,73.0,871.0,63.0,616.0,14.0,482.0,46.0,126.0,38.0,3.789274e-05,54.54951,40642.28,16295760.0,79.1036,34.387
654.0,729.0,1.0,2.0,937.0,64.0,788.0,10.0,610.0,38.0,380.0,96.0,203.0,4.0,7.744485e-05,63.35101,26117.46,39459980.0,68.432,37.585
799.0,682.0,1.0,1.0,952.0,92.0,830.0,21.0,186.0,39.0,176.0,37.0,544.0,48.0,9.005457e-05,19.8018,2174500.0,16295760.0,92.6669,39.2155
624.0,809.0,1.0,3.0,994.0,56.0,873.0,9.0,602.0,33.0,362.0,95.0,187.0,4.0,2.87808e-05,62.21684,10785.12,12750420.0,67.0501,25.8856
491.0,883.0,1.0,3.0,598.0,15.0,116.0,32.0,449.0,20.0,530.0,27.0,188.0,62.0,7.452848e-05,29.72473,898000.8,19841090.0,96.1165,31.6988
619.0,873.0,1.0,2.0,915.0,31.0,479.0,35.0,585.0,47.0,396.0,81.0,989.0,98.0,5.426954e-05,59.47244,40642.28,25358040.0,68.7959,39.0608
698.0,669.0,2.0,1.0,754.0,90.0,800.0,21.0,759.0,37.0,166.0,26.0,872.0,16.0,0.0001636043,62.63795,40642.28,48044980.0,73.296,54.9454
399.0,831.0,1.0,1.0,395.0,6.0,912.0,18.0,860.0,76.0,147.0,92.0,750.0,21.0,3.419447e-05,54.47149,40642.28,12750420.0,59.6789,17.6521
488.0,863.0,1.0,2.0,861.0,30.0,520.0,47.0,524.0,58.0,553.0,76.0,993.0,85.0,6.448053e-05,51.22766,98416.24,30874990.0,61.5018,26.3998
475.0,912.0,1.0,2.0,599.0,15.0,112.0,25.0,450.0,20.0,530.0,66.0,201.0,61.0,5.507211e-05,57.13158,40642.28,19841090.0,77.0206,34.3064
660.0,685.0,1.0,3.0,989.0,64.0,824.0,9.0,580.0,36.0,385.0,88.0,283.0,5.0,9.869401e-05,63.41544,40642.28,48044980.0,85.7084,29.4553
656.0,785.0,1.0,3.0,937.0,68.0,834.0,14.0,582.0,37.0,343.0,96.0,180.0,5.0,5.659162e-05,61.46124,26117.46,30874990.0,71.8573,36.5019
709.0,827.0,1.0,1.0,899.0,94.0,753.0,27.0,734.0,17.0,592.0,83.0,922.0,77.0,8.936167e-05,66.69482,16783.42,30874990.0,61.5501,20.5381
601.0,840.0,1.0,1.0,484.0,26.0,479.0,49.0,622.0,48.0,349.0,82.0,993.0,84.0,0.0001082902,46.01447,238315.2,48044980.0,57.6112,19.9612
922.0,770.0,1.0,1.0,880.0,93.0,936.0,9.0,725.0,29.0,170.0,34.0,991.0,22.0,3.018271e-05,40.07274,98416.24,8193759.0,68.7804,24.6538
795.0,600.0,2.0,1.0,792.0,92.0,742.0,21.0,764.0,43.0,108.0,37.0,877.0,27.0,0.0002331636,48.52749,153147.4,39459980.0,93.3667,56.7962
527.0,726.0,2.0,4.0,273.0,80.0,887.0,79.0,287.0,88.0,325.0,83.0,787.0,17.0,0.0002720004,28.99712,2174500.0,231377800.0,26.2625,10.3571
801.0,210.0,1.0,6.0,546.0,14.0,201.0,44.0,852.0,64.0,639.0,46.0,362.0,26.0,8.650688e-05,12.16857,1397391.0,4324649.0,100.898,15.6972
332.0,791.0,1.0,1.0,361.0,14.0,978.0,23.0,880.0,76.0,148.0,93.0,610.0,32.0,9.174893e-05,59.1585,40642.28,30874990.0,69.198,49.2426
493.0,906.0,2.0,2.0,614.0,14.0,142.0,16.0,612.0,20.0,542.0,65.0,315.0,22.0,2.478919e-05,30.84249,153147.4,3383770.0,64.6793,13.1848
201.0,787.0,2.0,1.0,391.0,14.0,491.0,55.0,470.0,65.0,347.0,9.0,992.0,86.0,0.0001528951,13.2094,2174500.0,10472090.0,75.4916,46.8111
274.0,845.0,7.0,2.0,239.0,67.0,173.0,70.0,235.0,94.0,323.0,92.0,332.0,87.0,0.000264929,37.49784,370846.0,281716800.0,60.2791,14.5755
703.0,847.0,2.0,1.0,876.0,84.0,898.0,28.0,711.0,16.0,523.0,82.0,987.0,82.0,6.309683e-05,66.94289,6930.448,12750420.0,77.277,24.6689
773.0,801.0,1.0,1.0,573.0,14.0,208.0,70.0,151.0,74.0,646.0,44.0,804.0,18.0,7.13705e-05,25.68713,1397391.0,25358040.0,33.0763,7.28896
673.0,422.0,7.0,1.0,207.0,5.0,603.0,6.0,174.0,3.0,760.0,35.0,671.0,48.0,0.000180653,17.35851,370846.0,2174501.0,103.738,31.2589
474.0,866.0,1.0,2.0,586.0,10.0,159.0,24.0,152.0,18.0,591.0,50.0,217.0,27.0,6.722077e-05,49.28389,153147.4,30874990.0,76.2277,36.2805
525.0,727.0,6.0,1.0,647.0,78.0,896.0,26.0,362.0,85.0,307.0,90.0,817.0,15.0,0.0001161081,62.50468,10785.12,12750420.0,81.1149,29.6616
501.0,853.0,2.0,3.0,496.0,5.0,799.0,63.0,603.0,66.0,390.0,49.0,903.0,36.0,5.565114e-05,60.33014,16783.42,12750420.0,80.1905,39.7122
453.0,909.0,1.0,2.0,782.0,4.0,802.0,58.0,586.0,65.0,293.0,49.0,259.0,36.0,2.559851e-05,45.94124,63244.55,8193759.0,74.3523,26.2504
526.0,885.0,3.0,2.0,493.0,84.0,814.0,64.0,579.0,67.0,347.0,47.0,944.0,38.0,3.198403e-05,63.87546,6930.448,10472090.0,47.5493,7.72849
841.0,849.0,2.0,2.0,924.0,98.0,857.0,27.0,525.0,54.0,468.0,80.0,928.0,38.0,3.39993e-05,55.75723,26117.46,10472090.0,69.2485,21.1387
344.0,862.0,1.0,1.0,442.0,21.0,976.0,18.0,856.0,63.0,192.0,97.0,606.0,21.0,2.275982e-05,60.53303,10785.12,10472090.0,58.0492,16.0854
532.0,881.0,6.0,1.0,632.0,83.0,289.0,22.0,358.0,99.0,799.0,98.0,756.0,16.0,2.408827e-05,62.54443,4453.334,6729644.0,0.0,0.0
241.0,854.0,8.0,1.0,960.0,68.0,177.0,73.0,288.0,52.0,323.0,89.0,338.0,22.0,0.0001791976,15.29428,577079.0,3383770.0,58.0949,8.94602
332.0,799.0,2.0,1.0,372.0,15.0,947.0,19.0,882.0,69.0,148.0,92.0,596.0,30.0,7.634278e-05,58.87586,16783.42,12750420.0,79.1342,52.6854
776.0,856.0,1.0,6.0,994.0,12.0,972.0,56.0,312.0,58.0,225.0,33.0,748.0,17.0,2.721379e-05,55.88364,26117.46,16295760.0,68.1742,32.5895
206.0,799.0,1.0,2.0,387.0,64.0,517.0,50.0,518.0,60.0,561.0,86.0,998.0,87.0,0.0001907589,51.4249,370846.0,116340400.0,60.6911,17.9891
528.0,827.0,1.0,5.0,259.0,84.0,332.0,23.0,441.0,90.0,300.0,80.0,388.0,15.0,7.140797e-05,60.89597,63244.55,74763430.0,63.4785,18.5131
708.0,910.0,1.0,1.0,907.0,91.0,751.0,27.0,705.0,18.0,600.0,84.0,979.0,79.0,1.951706e-05,64.38959,6930.448,8193759.0,57.8615,13.7409
484.0,890.0,2.0,3.0,599.0,21.0,101.0,32.0,142.0,15.0,531.0,66.0,173.0,69.0,9.792683e-05,49.81408,98416.24,25358040.0,115.263,26.6234
481.0,713.0,3.0,3.0,130.0,8.0,248.0,23.0,146.0,14.0,583.0,27.0,926.0,30.0,0.00030424,54.90645,98416.24,281716800.0,78.4162,27.93
688.0,829.0,2.0,1.0,883.0,98.0,823.0,35.0,776.0,48.0,523.0,83.0,971.0,82.0,7.822523e-05,46.40937,98416.24,16295760.0,72.6694,35.2479
696.0,762.0,2.0,1.0,188.0,6.0,620.0,9.0,237.0,41.0,260.0,86.0,946.0,17.0,5.244869e-05,55.67934,26117.46,12750420.0,77.348,20.9122
544.0,885.0,1.0,2.0,599.0,13.0,113.0,27.0,149.0,16.0,530.0,28.0,190.0,25.0,5.172897e-05,42.82617,238315.2,25358040.0,67.1292,28.6073
317.0,391.0,4.0,1.0,812.0,14.0,729.0,98.0,969.0,42.0,867.0,12.0,347.0,2.0,0.0006731524,48.58878,153147.4,30874990.0,66.0262,14.8857
264.0,857.0,2.0,5.0,993.0,83.0,885.0,73.0,340.0,87.0,323.0,88.0,370.0,15.0,5.612643e-05,58.17556,40642.28,30874990.0,85.7707,25.2011
345.0,890.0,5.0,6.0,238.0,67.0,845.0,71.0,367.0,64.0,260.0,89.0,817.0,25.0,2.900012e-05,24.53823,238315.2,2779135.0,83.5675,31.1873
208.0,609.0,3.0,1.0,654.0,11.0,609.0,10.0,252.0,48.0,335.0,89.0,921.0,25.0,0.0002025484,33.04727,370846.0,16295760.0,99.4805,33.8079
305.0,807.0,7.0,1.0,746.0,11.0,686.0,66.0,412.0,57.0,650.0,24.0,966.0,25.0,0.0001082007,32.3471,153147.4,5265529.0,62.4263,8.84968
520.0,833.0,6.0,1.0,632.0,77.0,824.0,76.0,341.0,87.0,309.0,75.0,341.0,16.0,8.979034e-05,60.88515,16783.42,12750420.0,65.4275,11.6968
361.0,970.0,1.0,2.0,365.0,63.0,455.0,66.0,609.0,38.0,546.0,45.0,105.0,42.0,1.235036e-05,47.19508,40642.28,8193759.0,67.6274,19.4167
631.0,736.0,1.0,3.0,925.0,66.0,572.0,7.0,605.0,38.0,359.0,88.0,198.0,5.0,7.682594e-05,60.78622,40642.28,39459980.0,83.3528,37.6544
555.0,896.0,2.0,5.0,273.0,77.0,968.0,75.0,285.0,88.0,325.0,82.0,401.0,18.0,2.564575e-05,58.37489,16783.42,12750420.0,64.6069,23.6908
493.0,849.0,1.0,1.0,834.0,32.0,474.0,44.0,551.0,62.0,351.0,77.0,990.0,78.0,8.462512e-05,62.63673,40642.28,39459980.0,55.3633,17.0752
691.0,869.0,2.0,4.0,203.0,68.0,522.0,73.0,603.0,14.0,537.0,78.0,103.0,47.0,0.0001813776,54.87363,63244.55,231377800.0,55.4213,9.99158
320.0,839.0,1.0,5.0,207.0,22.0,505.0,63.0,585.0,15.0,706.0,85.0,555.0,50.0,0.0001301405,16.14998,2174500.0,12750420.0,38.8222,13.9911
759.0,824.0,1.0,6.0,960.0,11.0,982.0,54.0,316.0,58.0,209.0,33.0,748.0,17.0,3.741871e-05,41.79824,153147.4,16295760.0,84.7832,27.9933
709.0,835.0,1.0,1.0,900.0,85.0,757.0,28.0,715.0,18.0,514.0,82.0,971.0,80.0,7.957606e-05,63.4423,26117.46,30874990.0,62.8216,20.5369
706.0,718.0,2.0,1.0,790.0,90.0,824.0,18.0,691.0,29.0,100.0,33.0,549.0,27.0,0.0001799312,61.16951,40642.28,30874990.0,90.0884,57.3887
695.0,747.0,2.0,1.0,200.0,3.0,593.0,8.0,151.0,43.0,327.0,90.0,917.0,18.0,4.722945e-05,32.62723,238315.2,8193759.0,82.4545,27.6518
470.0,391.0,4.0,1.0,776.0,91.0,777.0,64.0,592.0,27.0,828.0,8.0,357.0,30.0,0.0009445003,12.78303,3383769.0,12750420.0,0.0,32.9885
437.0,273.0,2.0,2.0,386.0,68.0,295.0,35.0,603.0,33.0,899.0,89.0,113.0,90.0,0.002976443,11.83962,12750420.0,61404200.0,0.0,0.0
618.0,900.0,1.0,2.0,943.0,30.0,528.0,45.0,492.0,51.0,156.0,77.0,998.0,85.0,3.371889e-05,55.27756,40642.28,16295760.0,60.092,17.7277
679.0,829.0,1.0,6.0,968.0,87.0,954.0,56.0,308.0,55.0,251.0,33.0,747.0,17.0,5.595321e-05,61.53485,40642.28,48044980.0,66.7341,27.7529
467.0,887.0,4.0,2.0,598.0,15.0,115.0,33.0,466.0,13.0,532.0,25.0,174.0,29.0,7.800796e-05,58.76752,16783.42,10472090.0,88.0947,45.0719
498.0,794.0,1.0,1.0,483.0,26.0,983.0,25.0,871.0,58.0,184.0,91.0,605.0,20.0,7.01891e-05,39.45505,370846.0,25358040.0,58.3969,21.467
470.0,857.0,4.0,3.0,507.0,85.0,789.0,64.0,584.0,68.0,373.0,48.0,926.0,39.0,5.523603e-05,64.30778,10785.12,12750420.0,84.2729,39.0602
264.0,857.0,1.0,1.0,328.0,15.0,935.0,15.0,924.0,68.0,180.0,93.0,611.0,23.0,2.456771e-05,57.53559,16783.42,10472090.0,61.8611,20.3344
431.0,861.0,1.0,2.0,887.0,39.0,520.0,43.0,523.0,59.0,321.0,21.0,951.0,84.0,4.403686e-05,25.09227,898000.8,12750420.0,65.3111,53.4662
370.0,963.0,1.0,2.0,278.0,67.0,401.0,73.0,607.0,40.0,687.0,44.0,172.0,39.0,1.423493e-05,51.77995,40642.28,10472090.0,43.51,9.53282
756.0,913.0,1.0,1.0,170.0,67.0,521.0,64.0,921.0,25.0,150.0,87.0,109.0,48.0,8.701836e-05,53.06265,63244.55,25358040.0,68.7433,24.5374
683.0,787.0,2.0,1.0,918.0,96.0,795.0,34.0,516.0,18.0,465.0,69.0,985.0,45.0,0.0001130748,32.73301,370846.0,16295760.0,71.441,27.2799
447.0,899.0,2.0,1.0,479.0,90.0,813.0,60.0,591.0,66.0,382.0,49.0,252.0,38.0,2.800599e-05,34.27421,153147.4,8193759.0,66.9551,16.0668
532.0,644.0,5.0,3.0,828.0,83.0,190.0,60.0,504.0,36.0,746.0,14.0,320.0,91.0,0.0009941325,10.93813,3383769.0,10472090.0,39.2089,16.7571
880.0,944.0,9.0,6.0,869.0,53.0,662.0,94.0,151.0,70.0,206.0,54.0,820.0,82.0,1.464733e-05,43.95212,10785.12,1397392.0,86.7783,42.5214
693.0,746.0,1.0,1.0,439.0,13.0,703.0,8.0,238.0,1.0,695.0,29.0,957.0,35.0,9.980391e-05,30.92927,370846.0,12750420.0,78.0227,31.1448
531.0,925.0,1.0,3.0,579.0,15.0,122.0,20.0,156.0,12.0,543.0,53.0,240.0,56.0,2.891156e-05,51.00227,40642.28,12750420.0,78.7959,38.0055
654.0,739.0,1.0,2.0,941.0,64.0,788.0,10.0,610.0,41.0,418.0,87.0,127.0,14.0,8.75089e-05,32.41951,577079.0,16295760.0,91.821,46.3429
205.0,441.0,2.0,1.0,213.0,13.0,664.0,10.0,251.0,7.0,332.0,82.0,902.0,48.0,0.0009729785,33.88052,1397391.0,74763430.0,129.79,20.8878
368.0,839.0,1.0,1.0,399.0,14.0,932.0,13.0,860.0,74.0,146.0,92.0,683.0,21.0,2.769755e-05,58.3669,16783.42,10472090.0,61.8948,20.1354
695.0,784.0,1.0,6.0,536.0,76.0,996.0,64.0,193.0,56.0,179.0,33.0,779.0,18.0,0.0001098801,59.85397,98416.24,181038800.0,58.8989,16.4414
543.0,911.0,1.0,3.0,594.0,10.0,122.0,21.0,156.0,13.0,520.0,53.0,201.0,24.0,3.138436e-05,57.04087,26117.46,16295760.0,68.7172,26.0433
274.0,845.0,7.0,2.0,239.0,67.0,191.0,70.0,235.0,94.0,323.0,92.0,341.0,87.0,0.0002471305,35.47604,370846.0,231377800.0,76.6111,14.8004
971.0,821.0,2.0,2.0,966.0,31.0,781.0,6.0,827.0,44.0,185.0,7.0,399.0,8.0,2.652296e-06,13.54502,40642.28,153148.4,80.1119,29.4201
490.0,821.0,1.0,2.0,887.0,33.0,426.0,59.0,540.0,66.0,556.0,18.0,635.0,85.0,0.0001138559,17.03499,2174500.0,16295760.0,75.9583,43.6308
572.0,718.0,3.0,1.0,632.0,79.0,888.0,17.0,287.0,91.0,309.0,90.0,805.0,13.0,8.588198e-05,45.42633,153147.4,19841090.0,73.914,23.0885
798.0,700.0,1.0,1.0,383.0,9.0,506.0,67.0,876.0,10.0,560.0,46.0,822.0,39.0,0.0001921931,64.20257,26117.46,39459980.0,78.1302,27.9817
486.0,683.0,6.0,5.0,740.0,8.0,156.0,14.0,853.0,82.0,102.0,98.0,411.0,85.0,0.0007040048,37.13059,153147.4,281716800.0,112.154,49.245
478.0,794.0,1.0,1.0,875.0,33.0,426.0,59.0,540.0,66.0,349.0,19.0,634.0,86.0,0.0001790965,21.02676,3383769.0,30874990.0,71.5762,51.9921
664.0,900.0,1.0,1.0,903.0,91.0,822.0,27.0,708.0,18.0,519.0,83.0,969.0,81.0,2.409844e-05,64.27073,6930.448,10472090.0,61.251,15.1462
678.0,673.0,1.0,1.0,536.0,12.0,201.0,65.0,258.0,73.0,631.0,39.0,803.0,22.0,0.000177634,20.9518,3383769.0,30874990.0,65.5197,24.6107
509.0,710.0,8.0,1.0,639.0,70.0,313.0,22.0,346.0,60.0,855.0,95.0,805.0,23.0,0.0002607978,63.96874,16783.42,19841090.0,95.9027,29.8345
562.0,852.0,3.0,3.0,497.0,82.0,816.0,63.0,720.0,68.0,389.0,56.0,925.0,38.0,5.825307e-05,63.71872,16783.42,16295760.0,79.6,38.3121
447.0,911.0,1.0,1.0,422.0,84.0,827.0,52.0,624.0,74.0,260.0,48.0,301.0,36.0,2.19459e-05,46.64162,98416.24,12750420.0,51.379,12.7625
398.0,875.0,2.0,3.0,478.0,79.0,797.0,66.0,591.0,66.0,390.0,48.0,946.0,37.0,4.029566e-05,63.97809,16783.42,19841090.0,53.2312,14.1934
753.0,305.0,1.0,1.0,974.0,6.0,947.0,56.0,161.0,73.0,631.0,37.0,823.0,14.0,2.741128e-05,0.9440171,1397391.0,473963.5,87.3423,33.3989
434.0,734.0,1.0,2.0,381.0,8.0,486.0,64.0,603.0,29.0,888.0,90.0,113.0,41.0,0.0005726798,26.64699,2174500.0,48044980.0,58.2219,13.5867
291.0,747.0,2.0,1.0,327.0,17.0,256.0,64.0,417.0,33.0,716.0,92.0,847.0,42.0,0.0005337571,9.868743,5265528.0,12750420.0,76.5457,24.9397
528.0,830.0,6.0,1.0,647.0,79.0,898.0,25.0,360.0,90.0,836.0,93.0,785.0,15.0,2.95291e-05,41.36387,40642.28,4324649.0,55.0766,7.58784
622.0,518.0,5.0,7.0,967.0,51.0,339.0,27.0,865.0,61.0,379.0,44.0,871.0,16.0,0.0004870062,51.10373,98416.24,438383300.0,-1.5337,715.369
658.0,837.0,1.0,1.0,810.0,99.0,258.0,35.0,477.0,14.0,954.0,85.0,563.0,83.0,0.0001596779,57.09468,98416.24,61404200.0,46.9396,17.9235
204.0,883.0,1.0,2.0,903.0,63.0,800.0,10.0,606.0,43.0,232.0,97.0,149.0,4.0,1.07524e-05,57.60108,10785.12,5265529.0,58.8721,13.6575
368.0,800.0,2.0,1.0,372.0,15.0,947.0,19.0,882.0,70.0,148.0,93.0,597.0,31.0,7.657765e-05,58.68661,16783.42,12750420.0,79.2497,53.1526
204.0,346.0,4.0,2.0,643.0,12.0,566.0,35.0,749.0,91.0,602.0,59.0,316.0,40.0,0.0009073044,13.55896,2174500.0,10472090.0,138.056,20.8529
911.0,771.0,1.0,1.0,794.0,88.0,897.0,14.0,757.0,41.0,140.0,29.0,994.0,25.0,3.267912e-05,37.55468,153147.4,10472090.0,63.0557,23.5961
202.0,616.0,3.0,1.0,602.0,6.0,666.0,6.0,200.0,48.0,752.0,64.0,922.0,25.0,7.390985e-05,15.59892,577079.0,3383770.0,92.5216,38.4902
240.0,808.0,1.0,3.0,994.0,63.0,879.0,9.0,592.0,33.0,350.0,90.0,182.0,4.0,2.995027e-05,61.05934,16783.42,16295760.0,69.3566,33.4856
573.0,866.0,1.0,2.0,484.0,31.0,494.0,50.0,576.0,59.0,395.0,84.0,998.0,84.0,6.838801e-05,63.7041,40642.28,39459980.0,60.2208,28.4085
371.0,976.0,1.0,1.0,365.0,30.0,897.0,72.0,916.0,44.0,577.0,47.0,104.0,50.0,9.747248e-06,44.137,40642.28,4324649.0,71.747,24.7741
300.0,679.0,8.0,2.0,923.0,19.0,847.0,49.0,670.0,53.0,995.0,84.0,979.0,46.0,0.0003464156,37.14344,153147.4,12750420.0,141.234,19.9051
712.0,275.0,1.0,1.0,979.0,14.0,947.0,59.0,178.0,72.0,611.0,44.0,813.0,1.0,8.66928e-05,34.81453,577079.0,30874990.0,47.7731,11.9313
526.0,734.0,5.0,5.0,273.0,79.0,858.0,76.0,341.0,88.0,333.0,89.0,452.0,12.0,0.0002625476,30.70365,898000.8,281716800.0,24.8709,6.85581
757.0,958.0,2.0,1.0,383.0,61.0,846.0,63.0,615.0,11.0,723.0,50.0,173.0,42.0,1.357259e-05,55.6013,6930.448,3383770.0,71.8184,15.158
543.0,913.0,1.0,3.0,624.0,11.0,113.0,21.0,156.0,24.0,520.0,54.0,201.0,24.0,2.706509e-05,51.72778,63244.55,16295760.0,66.2909,23.7863
876.0,694.0,2.0,1.0,319.0,35.0,147.0,65.0,933.0,43.0,626.0,91.0,528.0,42.0,0.0001697257,34.69881,370846.0,19841090.0,83.1492,24.7241
347.0,861.0,1.0,1.0,384.0,14.0,909.0,15.0,884.0,76.0,153.0,89.0,655.0,23.0,2.206583e-05,57.82608,16783.42,10472090.0,60.08,18.4868
553.0,844.0,1.0,4.0,273.0,77.0,885.0,71.0,444.0,71.0,342.0,85.0,353.0,21.0,7.640286e-05,61.33591,63244.55,74763430.0,68.2216,19.9394
753.0,930.0,1.0,1.0,202.0,32.0,877.0,73.0,915.0,33.0,531.0,49.0,829.0,48.0,1.490274e-05,41.17345,98416.24,10472090.0,25.6103,4.6377
709.0,634.0,2.0,1.0,781.0,92.0,736.0,20.0,746.0,34.0,101.0,16.0,903.0,20.0,0.0002126508,61.29859,63244.55,61404200.0,84.6264,57.8265
671.0,551.0,4.0,1.0,462.0,79.0,622.0,38.0,451.0,1.0,375.0,28.0,908.0,39.0,0.0006691127,-3.001605,-10.0,-10.0,130.865,29.8824
771.0,958.0,1.0,3.0,383.0,67.0,536.0,67.0,609.0,11.0,687.0,44.0,139.0,42.0,1.808116e-05,57.25242,16783.42,10472090.0,63.044,16.5438
493.0,894.0,2.0,3.0,497.0,14.0,101.0,32.0,527.0,13.0,541.0,66.0,267.0,68.0,9.374221e-05,30.12092,370846.0,10472090.0,103.613,27.729
416.0,909.0,2.0,1.0,542.0,84.0,796.0,64.0,574.0,66.0,363.0,49.0,242.0,37.0,2.548433e-05,38.43134,98416.24,8193759.0,65.3758,14.6723
596.0,939.0,1.0,3.0,605.0,8.0,118.0,23.0,172.0,23.0,503.0,44.0,209.0,28.0,1.580562e-05,49.85057,40642.28,10472090.0,62.8335,16.4943
726.0,626.0,3.0,1.0,207.0,82.0,623.0,22.0,234.0,2.0,390.0,74.0,921.0,24.0,0.0002923331,3.749004,2174500.0,2174501.0,111.377,23.9966
213.0,749.0,1.0,1.0,348.0,12.0,492.0,60.0,520.0,65.0,355.0,19.0,639.0,4.0,0.0002442772,13.01365,8193758.0,30874990.0,-24.9542,-3.94099
606.0,943.0,1.0,1.0,900.0,86.0,821.0,27.0,696.0,18.0,519.0,78.0,974.0,73.0,8.877834e-06,62.64225,4453.334,4324649.0,59.1003,13.6884
453.0,900.0,1.0,2.0,741.0,4.0,826.0,60.0,575.0,64.0,260.0,48.0,355.0,36.0,2.945452e-05,51.46356,40642.28,10472090.0,72.3154,24.1796
528.0,748.0,5.0,1.0,612.0,83.0,317.0,22.0,394.0,58.0,831.0,75.0,840.0,21.0,0.0001715827,65.62785,16783.42,25358040.0,66.1423,17.1071
454.0,900.0,1.0,2.0,685.0,6.0,829.0,63.0,586.0,65.0,254.0,49.0,300.0,36.0,3.178144e-05,51.87429,40642.28,12750420.0,71.488,25.7681
513.0,900.0,3.0,5.0,273.0,76.0,872.0,83.0,340.0,88.0,309.0,84.0,332.0,12.0,2.608525e-05,38.64313,98416.24,6729644.0,52.5175,11.1846
454.0,899.0,1.0,1.0,748.0,6.0,804.0,62.0,447.0,60.0,256.0,49.0,301.0,36.0,3.170538e-05,48.79073,63244.55,12750420.0,69.2244,17.7629
332.0,789.0,1.0,1.0,350.0,15.0,978.0,27.0,860.0,76.0,108.0,93.0,638.0,32.0,9.971082e-05,55.69735,63244.55,30874990.0,67.6518,47.1148
767.0,911.0,1.0,3.0,371.0,68.0,456.0,75.0,609.0,14.0,535.0,47.0,133.0,43.0,6.188253e-05,59.54154,40642.28,30874990.0,75.3103,27.9406
270.0,610.0,1.0,1.0,546.0,65.0,837.0,92.0,690.0,43.0,178.0,37.0,794.0,40.0,0.0009743941,18.27042,12750420.0,95551890.0,68.1919,30.0296
493.0,887.0,1.0,3.0,617.0,13.0,174.0,27.0,461.0,20.0,541.0,64.0,211.0,68.0,7.724762e-05,51.82209,98416.24,25358040.0,94.0843,29.849
525.0,851.0,4.0,5.0,588.0,83.0,923.0,73.0,396.0,98.0,819.0,88.0,784.0,19.0,5.109874e-05,64.824,10785.12,12750420.0,81.1484,25.1151
487.0,333.0,7.0,9.0,483.0,93.0,493.0,73.0,884.0,69.0,394.0,60.0,360.0,33.0,0.002973343,40.79597,898000.8,1356708000.0,-20.8457,-15.4025
380.0,861.0,1.0,1.0,441.0,14.0,934.0,24.0,860.0,59.0,183.0,91.0,599.0,20.0,2.588811e-05,39.0741,153147.4,10472090.0,53.1845,13.1377
322.0,861.0,1.0,1.0,384.0,14.0,908.0,15.0,884.0,68.0,171.0,89.0,683.0,25.0,2.27628e-05,57.94402,16783.42,10472090.0,61.5949,19.0293
696.0,829.0,1.0,6.0,990.0,87.0,956.0,49.0,393.0,54.0,251.0,33.0,759.0,15.0,4.915466e-05,62.06033,40642.28,39459980.0,61.101,30.5023
710.0,678.0,2.0,1.0,775.0,94.0,829.0,13.0,723.0,43.0,103.0,33.0,855.0,27.0,0.0001493074,48.43027,153147.4,30874990.0,86.5849,57.7309
886.0,766.0,1.0,1.0,795.0,85.0,928.0,13.0,705.0,44.0,141.0,28.0,520.0,8.0,3.270178e-05,46.42123,98416.24,16295760.0,52.475,13.6039
330.0,675.0,7.0,2.0,737.0,78.0,987.0,71.0,188.0,58.0,126.0,24.0,956.0,27.0,0.0003691284,43.21285,238315.2,360050100.0,83.0585,20.9273
